metric,game,map_id,run_index,true_creator,forced_human,forced_ai,delta_ai_minus_human,plot_forced_human,plot_forced_ai,plot_delta_ai_minus_human
fun,mario,fc3fEIzT,10,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,fc3fEIzT,11,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,fc3fEIzT,12,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,fc3fEIzT,13,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,fc3fEIzT,14,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,fc3fEIzT,15,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,fc3fEIzT,16,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,fc3fEIzT,17,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,fc3fEIzT,18,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,fc3fEIzT,19,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,fc3fEIzT,20,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,gZGPAuuB,1,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,gZGPAuuB,2,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
fun,mario,gZGPAuuB,3,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,gZGPAuuB,4,Human,2.0,4.0,2.0,2.0,4.0,2.0
fun,mario,gZGPAuuB,5,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,gZGPAuuB,6,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,gZGPAuuB,7,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
fun,mario,gZGPAuuB,8,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,gZGPAuuB,9,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,gZGPAuuB,10,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,gZGPAuuB,11,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,gZGPAuuB,12,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,gZGPAuuB,13,Human,4.0,4.0,0.0,4.0,4.0,0.0
fun,mario,gZGPAuuB,14,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
fun,mario,gZGPAuuB,15,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,gZGPAuuB,16,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,gZGPAuuB,17,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,gZGPAuuB,18,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,gZGPAuuB,19,Human,2.0,4.0,2.0,2.0,4.0,2.0
fun,mario,gZGPAuuB,20,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,gngXYJwH,1,AI,4.0,4.0,0.0,4.0,4.0,0.0
fun,mario,gngXYJwH,2,AI,3.0,4.0,1.0,3.0,4.0,1.0
fun,mario,gngXYJwH,3,AI,4.0,4.0,0.0,4.0,4.0,0.0
fun,mario,gngXYJwH,4,AI,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,gngXYJwH,5,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,gngXYJwH,6,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,gngXYJwH,7,AI,5.0,4.0,-1.0,5.0,4.0,-1.0
fun,mario,gngXYJwH,8,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,gngXYJwH,9,AI,4.0,3.0,-1.0,4.0,3.0,-1.0
fun,mario,gngXYJwH,10,AI,2.0,4.0,2.0,2.0,4.0,2.0
fun,mario,gngXYJwH,11,AI,4.0,4.0,0.0,4.0,4.0,0.0
fun,mario,gngXYJwH,12,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,gngXYJwH,13,AI,3.0,4.0,1.0,3.0,4.0,1.0
fun,mario,gngXYJwH,14,AI,3.0,4.0,1.0,3.0,4.0,1.0
fun,mario,gngXYJwH,15,AI,4.0,4.0,0.0,4.0,4.0,0.0
fun,mario,gngXYJwH,16,AI,4.0,4.0,0.0,4.0,4.0,0.0
fun,mario,gngXYJwH,17,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,gngXYJwH,18,AI,4.0,3.0,-1.0,4.0,3.0,-1.0
fun,mario,gngXYJwH,19,AI,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,gngXYJwH,20,AI,4.0,4.0,0.0,4.0,4.0,0.0
fun,mario,ktod92pA,1,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,ktod92pA,2,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ktod92pA,3,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,ktod92pA,4,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,ktod92pA,5,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ktod92pA,6,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,ktod92pA,7,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,ktod92pA,8,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ktod92pA,9,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ktod92pA,10,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,ktod92pA,11,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ktod92pA,12,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ktod92pA,13,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,ktod92pA,14,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ktod92pA,15,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ktod92pA,16,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ktod92pA,17,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,ktod92pA,18,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,ktod92pA,19,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ktod92pA,20,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,lY6ELCJ9,1,Human,2.0,4.0,2.0,2.0,4.0,2.0
fun,mario,lY6ELCJ9,2,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lY6ELCJ9,3,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
fun,mario,lY6ELCJ9,4,Human,1.0,3.0,2.0,1.0,3.0,2.0
fun,mario,lY6ELCJ9,5,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,lY6ELCJ9,6,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,lY6ELCJ9,7,Human,4.0,4.0,0.0,4.0,4.0,0.0
fun,mario,lY6ELCJ9,8,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,lY6ELCJ9,9,Human,3.0,4.0,1.0,3.0,4.0,1.0
fun,mario,lY6ELCJ9,10,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lY6ELCJ9,11,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lY6ELCJ9,12,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lY6ELCJ9,13,Human,1.0,4.0,3.0,1.0,4.0,3.0
fun,mario,lY6ELCJ9,14,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,lY6ELCJ9,15,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,lY6ELCJ9,16,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lY6ELCJ9,17,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lY6ELCJ9,18,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
fun,mario,lY6ELCJ9,19,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
fun,mario,lY6ELCJ9,20,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lgoBPkQB,1,AI,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lgoBPkQB,2,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,lgoBPkQB,3,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,lgoBPkQB,4,AI,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lgoBPkQB,5,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,lgoBPkQB,6,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,lgoBPkQB,7,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,lgoBPkQB,8,AI,1.0,3.0,2.0,1.0,3.0,2.0
fun,mario,lgoBPkQB,9,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,lgoBPkQB,10,AI,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,lgoBPkQB,11,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
fun,mario,lgoBPkQB,12,AI,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lgoBPkQB,13,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,lgoBPkQB,14,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,lgoBPkQB,15,AI,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,lgoBPkQB,16,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,lgoBPkQB,17,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,lgoBPkQB,18,AI,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,lgoBPkQB,19,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,lgoBPkQB,20,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,mmMjssLU,1,AI,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,mmMjssLU,2,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,mmMjssLU,3,AI,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,mmMjssLU,4,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,mmMjssLU,5,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,mmMjssLU,6,AI,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,mmMjssLU,7,AI,4.0,3.0,-1.0,4.0,3.0,-1.0
fun,mario,mmMjssLU,8,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,mmMjssLU,9,AI,1.0,3.0,2.0,1.0,3.0,2.0
fun,mario,mmMjssLU,10,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,mmMjssLU,11,AI,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,mmMjssLU,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,mmMjssLU,13,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,mmMjssLU,14,AI,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,mmMjssLU,15,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,mmMjssLU,16,AI,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,mmMjssLU,17,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,mmMjssLU,18,AI,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,mmMjssLU,19,AI,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,mmMjssLU,20,AI,1.0,4.0,3.0,1.0,4.0,3.0
fun,mario,oGL3xUR2,1,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,oGL3xUR2,2,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,oGL3xUR2,3,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,oGL3xUR2,4,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,oGL3xUR2,5,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,oGL3xUR2,6,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,oGL3xUR2,7,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,oGL3xUR2,8,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,oGL3xUR2,9,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,oGL3xUR2,10,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,oGL3xUR2,11,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,oGL3xUR2,12,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,oGL3xUR2,13,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,oGL3xUR2,14,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,oGL3xUR2,15,Human,4.0,1.0,-3.0,4.0,1.0,-3.0
fun,mario,oGL3xUR2,16,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,oGL3xUR2,17,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,oGL3xUR2,18,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,oGL3xUR2,19,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,oGL3xUR2,20,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,pY9KB33X,1,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,pY9KB33X,2,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,pY9KB33X,3,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,pY9KB33X,4,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,pY9KB33X,5,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,pY9KB33X,6,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
fun,mario,pY9KB33X,7,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,pY9KB33X,8,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,pY9KB33X,9,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,pY9KB33X,10,Human,1.0,3.0,2.0,1.0,3.0,2.0
fun,mario,pY9KB33X,11,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,pY9KB33X,12,Human,1.0,4.0,3.0,1.0,4.0,3.0
fun,mario,pY9KB33X,13,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,pY9KB33X,14,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,pY9KB33X,15,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,pY9KB33X,16,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,pY9KB33X,17,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,pY9KB33X,18,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,pY9KB33X,19,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,pY9KB33X,20,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,tMYRotFs,1,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,tMYRotFs,2,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,tMYRotFs,3,Human,4.0,1.0,-3.0,4.0,1.0,-3.0
fun,mario,tMYRotFs,4,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,tMYRotFs,5,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,tMYRotFs,6,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,tMYRotFs,7,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,tMYRotFs,8,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,tMYRotFs,9,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,tMYRotFs,10,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,tMYRotFs,11,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,tMYRotFs,12,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,tMYRotFs,13,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,tMYRotFs,14,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,tMYRotFs,15,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,tMYRotFs,16,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,tMYRotFs,17,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,tMYRotFs,18,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,tMYRotFs,19,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,tMYRotFs,20,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ueNqeTXa,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ueNqeTXa,2,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,ueNqeTXa,3,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ueNqeTXa,4,AI,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ueNqeTXa,5,AI,1.0,3.0,2.0,1.0,3.0,2.0
fun,mario,ueNqeTXa,6,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
fun,mario,ueNqeTXa,7,AI,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ueNqeTXa,8,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ueNqeTXa,9,AI,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,ueNqeTXa,10,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ueNqeTXa,11,AI,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ueNqeTXa,12,AI,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,ueNqeTXa,13,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,ueNqeTXa,14,AI,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,ueNqeTXa,15,AI,1.0,3.0,2.0,1.0,3.0,2.0
fun,mario,ueNqeTXa,16,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ueNqeTXa,17,AI,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,ueNqeTXa,18,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ueNqeTXa,19,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,ueNqeTXa,20,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,vHybWiYq,1,AI,1.0,3.0,2.0,1.0,3.0,2.0
fun,mario,vHybWiYq,2,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,vHybWiYq,3,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,vHybWiYq,4,AI,1.0,3.0,2.0,1.0,3.0,2.0
fun,mario,vHybWiYq,5,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,vHybWiYq,6,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,vHybWiYq,7,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,vHybWiYq,8,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
fun,mario,vHybWiYq,9,AI,2.0,2.0,0.0,2.0,2.0,0.0
fun,mario,vHybWiYq,10,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
fun,mario,vHybWiYq,11,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,vHybWiYq,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,vHybWiYq,13,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,vHybWiYq,14,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,vHybWiYq,15,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,vHybWiYq,16,AI,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,vHybWiYq,17,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,vHybWiYq,18,AI,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,vHybWiYq,19,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,vHybWiYq,20,AI,4.0,1.0,-3.0,4.0,1.0,-3.0
fun,mario,x3V9NLQt,1,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,2,Human,4.0,4.0,0.0,4.0,4.0,0.0
fun,mario,x3V9NLQt,3,Human,4.0,3.0,-1.0,4.0,3.0,-1.0
fun,mario,x3V9NLQt,4,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,5,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,x3V9NLQt,6,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,x3V9NLQt,7,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,8,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,9,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,10,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,mario,x3V9NLQt,11,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,12,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,13,Human,3.0,1.0,-2.0,3.0,1.0,-2.0
fun,mario,x3V9NLQt,14,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,15,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,16,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,17,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,x3V9NLQt,18,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,x3V9NLQt,19,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,mario,x3V9NLQt,20,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,mario,xYnV8Xi7,1,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,2,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,3,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,4,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,5,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,6,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,7,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,8,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,9,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,10,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,11,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,12,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,13,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,14,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,15,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,16,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,17,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,18,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,19,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,xYnV8Xi7,20,AI,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,1,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,2,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,3,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,4,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,mario,yAXhWaGh,5,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,6,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,7,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,8,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,9,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,10,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,11,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,mario,yAXhWaGh,12,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,13,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,14,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,15,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,16,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,17,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,18,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,19,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,mario,yAXhWaGh,20,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,sokoban,2v2qgbvC,1,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,sokoban,2v2qgbvC,2,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,sokoban,2v2qgbvC,3,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,sokoban,2v2qgbvC,4,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,sokoban,2v2qgbvC,5,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,sokoban,2v2qgbvC,6,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,sokoban,2v2qgbvC,7,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,sokoban,2v2qgbvC,8,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,sokoban,2v2qgbvC,9,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,sokoban,2v2qgbvC,10,Human,3.0,2.0,-1.0,3.0,2.0,-1.0
fun,sokoban,2v2qgbvC,11,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,sokoban,2v2qgbvC,12,Human,1.0,2.0,1.0,1.0,2.0,1.0
fun,sokoban,2v2qgbvC,13,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,sokoban,2v2qgbvC,14,Human,2.0,1.0,-1.0,2.0,1.0,-1.0
fun,sokoban,2v2qgbvC,15,Human,2.0,3.0,1.0,2.0,3.0,1.0
fun,sokoban,2v2qgbvC,16,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,sokoban,2v2qgbvC,17,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,sokoban,2v2qgbvC,18,Human,2.0,2.0,0.0,2.0,2.0,0.0
fun,sokoban,2v2qgbvC,19,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,sokoban,2v2qgbvC,20,Human,1.0,1.0,0.0,1.0,1.0,0.0
fun,sokoban,3xtQxBWH,1,Human,3.0,3.0,0.0,3.0,3.0,0.0
fun,sokoban,3xtQxBWH,2,Human,4.0,2.0,-2.0,4.0,2.0,-2.0
